tankaID	サンプルID	書字形出現位置	短歌	subjID	metrics	vaule
1359	OV0X_00023	10170	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	22	GOODorBAD	3
1359	OV0X_00023	10170	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	22	LIKEorDISLIKE	3
1359	OV0X_00023	10170	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	24	COMMENT
1359	OV0X_00023	10170	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	24	GOODorBAD	5
1359	OV0X_00023	10170	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	24	LIKEorDISLIKE	5
1359	OV0X_00023	10170	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	24	METAPHORICAL	比喩を含まない
1359	OV0X_00023	10170	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	24	TEMPORAL	時間を表現しない
1360	OV0X_00023	10460	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	27	COMMENT	暮らし　沈黙　一瞬
1360	OV0X_00023	10460	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	27	GOODorBAD	4
1360	OV0X_00023	10460	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	27	LIKEorDISLIKE	3
1360	OV0X_00023	10460	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	27	METAPHORICAL	比喩を含まない
1360	OV0X_00023	10460	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	27	TEMPORAL	時間を表現しない
1361	OV0X_00023	10750	XXXXXXXXXXXXXXXXXXXXXXXXXX	18	COMMENT
1361	OV0X_00023	10750	XXXXXXXXXXXXXXXXXXXXXXXXXX	18	GOODorBAD	3
1361	OV0X_00023	10750	XXXXXXXXXXXXXXXXXXXXXXXXXX	18	LIKEorDISLIKE	3
1361	OV0X_00023	10750	XXXXXXXXXXXXXXXXXXXXXXXXXX	18	METAPHORICAL	比喩を含まない
1361	OV0X_00023	10750	XXXXXXXXXXXXXXXXXXXXXXXXXX	18	TEMPORAL	時間を表現する
1362	OV0X_00023	11010	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	02	COMMENT	達成感、徹夜、陶酔感
1362	OV0X_00023	11010	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	02	GOODorBAD	6
1362	OV0X_00023	11010	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	02	LIKEorDISLIKE	6
1362	OV0X_00023	11010	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	02	METAPHORICAL	比喩を含まない
1362	OV0X_00023	11010	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	02	TEMPORAL	時間を表現しない
1363	OV0X_00023	11290	XXXXXXXXXXXXXXXXXXXXXXXXXX	09	COMMENT	愛しさ、甘え
1363	OV0X_00023	11290	XXXXXXXXXXXXXXXXXXXXXXXXXX	09	GOODorBAD	5
1363	OV0X_00023	11290	XXXXXXXXXXXXXXXXXXXXXXXXXX	09	LIKEorDISLIKE	7
1363	OV0X_00023	11290	XXXXXXXXXXXXXXXXXXXXXXXXXX	09	METAPHORICAL	比喩を含まない
1363	OV0X_00023	11290	XXXXXXXXXXXXXXXXXXXXXXXXXX	09	TEMPORAL	時間を表現しない
1364	OV0X_00023	11550	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	11	COMMENT
1364	OV0X_00023	11550	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	11	GOODorBAD	5
1364	OV0X_00023	11550	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	11	LIKEorDISLIKE	3
1364	OV0X_00023	11550	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	11	METAPHORICAL	比喩を含まない
1364	OV0X_00023	11550	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	11	TEMPORAL	時間を表現しない
1365	OV0X_00023	11830	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	31	COMMENT	活力
1365	OV0X_00023	11830	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	31	GOODorBAD	6
1365	OV0X_00023	11830	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	31	LIKEorDISLIKE	6
1365	OV0X_00023	11830	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	31	METAPHORICAL	比喩を含まない
1365	OV0X_00023	11830	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	31	TEMPORAL	時間を表現する
1366	OV0X_00023	12110	XXXXXXXXXXXXXXXXXXXXXXXXXXX	16	COMMENT	漸進
1366	OV0X_00023	12110	XXXXXXXXXXXXXXXXXXXXXXXXXXX	16	GOODorBAD	4
1366	OV0X_00023	12110	XXXXXXXXXXXXXXXXXXXXXXXXXXX	16	LIKEorDISLIKE	3
1366	OV0X_00023	12110	XXXXXXXXXXXXXXXXXXXXXXXXXXX	16	METAPHORICAL	比喩を含まない
1366	OV0X_00023	12110	XXXXXXXXXXXXXXXXXXXXXXXXXXX	16	TEMPORAL	時間を表現しない
1367	OV0X_00023	12380	XXXXXXXXXXXXXXXXXXXXXXXX	24	COMMENT	自然、情景／
1367	OV0X_00023	12380	XXXXXXXXXXXXXXXXXXXXXXXX	24	GOODorBAD	6
1367	OV0X_00023	12380	XXXXXXXXXXXXXXXXXXXXXXXX	24	LIKEorDISLIKE	6
1367	OV0X_00023	12380	XXXXXXXXXXXXXXXXXXXXXXXX	24	METAPHORICAL	比喩を含む
1367	OV0X_00023	12380	XXXXXXXXXXXXXXXXXXXXXXXX	24	TEMPORAL	時間を表現する
1368	OV0X_00023	12620	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	02	COMMENT	シュール、不思議
1368	OV0X_00023	12620	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	02	GOODorBAD	4
1368	OV0X_00023	12620	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	02	LIKEorDISLIKE	4
1368	OV0X_00023	12620	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	02	METAPHORICAL	比喩を含まない
1368	OV0X_00023	12620	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	02	TEMPORAL	時間を表現しない
1369	OV0X_00023	12900	XXXXXXXXXXXXXXXXXXXXXXXXX	23	COMMENT	カラス／「襤褸の鳥」という表現からは羽根ががぼろぼろになったカラスを連想した。最も夜が長い日に、誘われるように森に入ることで、主体は森から出られなくなりそうにみえる。
1369	OV0X_00023	12900	XXXXXXXXXXXXXXXXXXXXXXXXX	23	GOODorBAD	4
1369	OV0X_00023	12900	XXXXXXXXXXXXXXXXXXXXXXXXX	23	LIKEorDISLIKE	4
1369	OV0X_00023	12900	XXXXXXXXXXXXXXXXXXXXXXXXX	23	METAPHORICAL	比喩を含む
1369	OV0X_00023	12900	XXXXXXXXXXXXXXXXXXXXXXXXX	23	TEMPORAL	時間を表現しない
1370	OV0X_00023	13150	XXXXXXXXXXXXXXXXXXXXXXXXXXX	27	COMMENT	交流　愛玩　秘密
1370	OV0X_00023	13150	XXXXXXXXXXXXXXXXXXXXXXXXXXX	27	GOODorBAD	3
1370	OV0X_00023	13150	XXXXXXXXXXXXXXXXXXXXXXXXXXX	27	LIKEorDISLIKE	3
1370	OV0X_00023	13150	XXXXXXXXXXXXXXXXXXXXXXXXXXX	27	METAPHORICAL	比喩を含まない
1370	OV0X_00023	13150	XXXXXXXXXXXXXXXXXXXXXXXXXXX	27	TEMPORAL	時間を表現しない
1371	OV0X_00023	13420	XXXXXXXXXXXXXXXXXXXXXXXXXX	31	COMMENT	恋
1371	OV0X_00023	13420	XXXXXXXXXXXXXXXXXXXXXXXXXX	31	GOODorBAD	7
1371	OV0X_00023	13420	XXXXXXXXXXXXXXXXXXXXXXXXXX	31	LIKEorDISLIKE	6
1371	OV0X_00023	13420	XXXXXXXXXXXXXXXXXXXXXXXXXX	31	METAPHORICAL	比喩を含む
1371	OV0X_00023	13420	XXXXXXXXXXXXXXXXXXXXXXXXXX	31	TEMPORAL	時間を表現する
1372	OV0X_00023	13680	XXXXXXXXXXXXXXXXXXXXXXXXXX	04	COMMENT	愛情／軽蔑／死人に耳なし。ということだろうか。軽蔑の心が際立つ。
1372	OV0X_00023	13680	XXXXXXXXXXXXXXXXXXXXXXXXXX	04	GOODorBAD	5
1372	OV0X_00023	13680	XXXXXXXXXXXXXXXXXXXXXXXXXX	04	LIKEorDISLIKE	7
1372	OV0X_00023	13680	XXXXXXXXXXXXXXXXXXXXXXXXXX	04	METAPHORICAL	比喩を含まない
1372	OV0X_00023	13680	XXXXXXXXXXXXXXXXXXXXXXXXXX	04	TEMPORAL	時間を表現しない
1373	OV0X_00023	13940	XXXXXXXXXXXXXXXXXXXXXXXXXXX	07	COMMENT	既視感
1373	OV0X_00023	13940	XXXXXXXXXXXXXXXXXXXXXXXXXXX	07	GOODorBAD	5
1373	OV0X_00023	13940	XXXXXXXXXXXXXXXXXXXXXXXXXXX	07	LIKEorDISLIKE	3
1373	OV0X_00023	13940	XXXXXXXXXXXXXXXXXXXXXXXXXXX	07	METAPHORICAL	比喩を含まない
1373	OV0X_00023	13940	XXXXXXXXXXXXXXXXXXXXXXXXXXX	07	TEMPORAL	時間を表現しない
1374	OV0X_00023	14210	XXXXXXXXXXXXXXXXXXXXXXXXXXX	09	COMMENT	家族
1374	OV0X_00023	14210	XXXXXXXXXXXXXXXXXXXXXXXXXXX	09	GOODorBAD	4
1374	OV0X_00023	14210	XXXXXXXXXXXXXXXXXXXXXXXXXXX	09	LIKEorDISLIKE	3
1374	OV0X_00023	14210	XXXXXXXXXXXXXXXXXXXXXXXXXXX	09	METAPHORICAL	比喩を含まない
1374	OV0X_00023	14210	XXXXXXXXXXXXXXXXXXXXXXXXXXX	09	TEMPORAL	時間を表現する
1375	OV0X_00023	14480	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	18	COMMENT
1375	OV0X_00023	14480	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	18	GOODorBAD	4
1375	OV0X_00023	14480	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	18	LIKEorDISLIKE	3
1375	OV0X_00023	14480	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	18	METAPHORICAL	比喩を含まない
1375	OV0X_00023	14480	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	18	TEMPORAL	時間を表現する
1376	OV0X_00023	14760	XXXXXXXXXXXXXXXXXXXXXXXXXXX	09	COMMENT	貧しさ、羨ましさ、惨め
1376	OV0X_00023	14760	XXXXXXXXXXXXXXXXXXXXXXXXXXX	09	GOODorBAD	5
1376	OV0X_00023	14760	XXXXXXXXXXXXXXXXXXXXXXXXXXX	09	LIKEorDISLIKE	5
1376	OV0X_00023	14760	XXXXXXXXXXXXXXXXXXXXXXXXXXX	09	METAPHORICAL	比喩を含まない
1376	OV0X_00023	14760	XXXXXXXXXXXXXXXXXXXXXXXXXXX	09	TEMPORAL	時間を表現する
1376	OV0X_00023	14760	XXXXXXXXXXXXXXXXXXXXXXXXXXX	24	COMMENT	貧しさ、貧富の差：「年を越す銭」を計る必要のないような豊かな家の夕飯の匂いが鼻をくすぐる時の絶望がひしひしと伝わる
1376	OV0X_00023	14760	XXXXXXXXXXXXXXXXXXXXXXXXXXX	24	GOODorBAD	5
1376	OV0X_00023	14760	XXXXXXXXXXXXXXXXXXXXXXXXXXX	24	LIKEorDISLIKE	5
1376	OV0X_00023	14760	XXXXXXXXXXXXXXXXXXXXXXXXXXX	24	METAPHORICAL	比喩を含まない
1376	OV0X_00023	14760	XXXXXXXXXXXXXXXXXXXXXXXXXXX	24	TEMPORAL	時間を表現する
1377	OV0X_00023	15030	XXXXXXXXXXXXXXXXXXXXXXXXX	09	COMMENT	弱さ、虚勢
1377	OV0X_00023	15030	XXXXXXXXXXXXXXXXXXXXXXXXX	09	GOODorBAD	5
1377	OV0X_00023	15030	XXXXXXXXXXXXXXXXXXXXXXXXX	09	LIKEorDISLIKE	6
1377	OV0X_00023	15030	XXXXXXXXXXXXXXXXXXXXXXXXX	09	METAPHORICAL	比喩を含む
1377	OV0X_00023	15030	XXXXXXXXXXXXXXXXXXXXXXXXX	09	TEMPORAL	時間を表現しない
1377	OV0X_00023	15030	XXXXXXXXXXXXXXXXXXXXXXXXX	21	COMMENT
1377	OV0X_00023	15030	XXXXXXXXXXXXXXXXXXXXXXXXX	21	GOODorBAD	1
1377	OV0X_00023	15030	XXXXXXXXXXXXXXXXXXXXXXXXX	21	LIKEorDISLIKE	1
1377	OV0X_00023	15030	XXXXXXXXXXXXXXXXXXXXXXXXX	21	METAPHORICAL
1377	OV0X_00023	15030	XXXXXXXXXXXXXXXXXXXXXXXXX	21	TEMPORAL
1378	OV0X_00023	15280	XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX	01	COMMENT	ユーモア、可愛らしさ
1378	OV0X_00023	15280	XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX	01	GOODorBAD	5
1378	OV0X_00023	15280	XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX	01	LIKEorDISLIKE	5
1378	OV0X_00023	15280	XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX	01	METAPHORICAL	比喩を含まない
1378	OV0X_00023	15280	XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX	01	TEMPORAL	時間を表現しない
1379	OV0X_00023	15580	XXXXXXXXXXXXXXXXXXXXXXX	09	COMMENT	積読、ゆったりとした時の流れ
1379	OV0X_00023	15580	XXXXXXXXXXXXXXXXXXXXXXX	09	GOODorBAD	3
1379	OV0X_00023	15580	XXXXXXXXXXXXXXXXXXXXXXX	09	LIKEorDISLIKE	5
1379	OV0X_00023	15580	XXXXXXXXXXXXXXXXXXXXXXX	09	METAPHORICAL	比喩を含まない
1379	OV0X_00023	15580	XXXXXXXXXXXXXXXXXXXXXXX	09	TEMPORAL	時間を表現する
1380	OV0X_00023	15810	XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX	04	COMMENT	鬱屈／外に出たい／気持ちの単純吐露
1380	OV0X_00023	15810	XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX	04	GOODorBAD	3
1380	OV0X_00023	15810	XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX	04	LIKEorDISLIKE	3
1380	OV0X_00023	15810	XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX	04	METAPHORICAL	比喩を含まない
1380	OV0X_00023	15810	XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX	04	TEMPORAL	時間を表現しない
1381	OV0X_00024	10	XXXXXXXXXXXXXXXXXXXXXXXX	23	COMMENT	朝靄／下の句の意味をあまり取りきれていない。毎朝のことなのか、それともしばらく会えなくなるゆえのことなのか。歌になるということは後者ではないかと推量する。だとすると、別れと湿っぽさの取り合わせがありきたりに見えてくる。
1381	OV0X_00024	10	XXXXXXXXXXXXXXXXXXXXXXXX	23	GOODorBAD	3
1381	OV0X_00024	10	XXXXXXXXXXXXXXXXXXXXXXXX	23	LIKEorDISLIKE	3
1381	OV0X_00024	10	XXXXXXXXXXXXXXXXXXXXXXXX	23	METAPHORICAL	比喩を含まない
1381	OV0X_00024	10	XXXXXXXXXXXXXXXXXXXXXXXX	23	TEMPORAL	時間を表現しない
1382	OV0X_00024	250	XXXXXXXXXXXXXXXXXXXXXXXXXXX	07	COMMENT	気づきの歌
1382	OV0X_00024	250	XXXXXXXXXXXXXXXXXXXXXXXXXXX	07	GOODorBAD	5
1382	OV0X_00024	250	XXXXXXXXXXXXXXXXXXXXXXXXXXX	07	LIKEorDISLIKE	4
1382	OV0X_00024	250	XXXXXXXXXXXXXXXXXXXXXXXXXXX	07	METAPHORICAL	比喩を含まない
1382	OV0X_00024	250	XXXXXXXXXXXXXXXXXXXXXXXXXXX	07	TEMPORAL	時間を表現する
1383	OV0X_00024	520	XXXXXXXXXXXXXXXXXXXXXX	32	COMMENT	瑞々しい、緑、植物、思い出
1383	OV0X_00024	520	XXXXXXXXXXXXXXXXXXXXXX	32	GOODorBAD	5
1383	OV0X_00024	520	XXXXXXXXXXXXXXXXXXXXXX	32	LIKEorDISLIKE	5
1383	OV0X_00024	520	XXXXXXXXXXXXXXXXXXXXXX	32	METAPHORICAL	比喩を含まない
1383	OV0X_00024	520	XXXXXXXXXXXXXXXXXXXXXX	32	TEMPORAL	時間を表現しない
1384	OV0X_00024	740	XXXXXXXXXXXXXXXXXXXXXXX	09	COMMENT	解放感
1384	OV0X_00024	740	XXXXXXXXXXXXXXXXXXXXXXX	09	GOODorBAD	3
1384	OV0X_00024	740	XXXXXXXXXXXXXXXXXXXXXXX	09	LIKEorDISLIKE	3
1384	OV0X_00024	740	XXXXXXXXXXXXXXXXXXXXXXX	09	METAPHORICAL	比喩を含まない
1384	OV0X_00024	740	XXXXXXXXXXXXXXXXXXXXXXX	09	TEMPORAL	時間を表現しない
1384	OV0X_00024	740	XXXXXXXXXXXXXXXXXXXXXXX	16	COMMENT	凛とした
1384	OV0X_00024	740	XXXXXXXXXXXXXXXXXXXXXXX	16	GOODorBAD	4
1384	OV0X_00024	740	XXXXXXXXXXXXXXXXXXXXXXX	16	LIKEorDISLIKE	4
1384	OV0X_00024	740	XXXXXXXXXXXXXXXXXXXXXXX	16	METAPHORICAL	比喩を含まない
1384	OV0X_00024	740	XXXXXXXXXXXXXXXXXXXXXXX	16	TEMPORAL	時間を表現しない
1385	OV0X_00024	970	XXXXXXXXXXXXXXXXXXXXXXXXXX	09	COMMENT	寂寥感
1385	OV0X_00024	970	XXXXXXXXXXXXXXXXXXXXXXXXXX	09	GOODorBAD	3
1385	OV0X_00024	970	XXXXXXXXXXXXXXXXXXXXXXXXXX	09	LIKEorDISLIKE	3
1385	OV0X_00024	970	XXXXXXXXXXXXXXXXXXXXXXXXXX	09	METAPHORICAL	比喩を含む
1385	OV0X_00024	970	XXXXXXXXXXXXXXXXXXXXXXXXXX	09	TEMPORAL	時間を表現しない
1385	OV0X_00024	970	XXXXXXXXXXXXXXXXXXXXXXXXXX	22	COMMENT
1385	OV0X_00024	970	XXXXXXXXXXXXXXXXXXXXXXXXXX	22	GOODorBAD	4
1385	OV0X_00024	970	XXXXXXXXXXXXXXXXXXXXXXXXXX	22	LIKEorDISLIKE	4
1385	OV0X_00024	970	XXXXXXXXXXXXXXXXXXXXXXXXXX	24	COMMENT	暗雲、不安
1385	OV0X_00024	970	XXXXXXXXXXXXXXXXXXXXXXXXXX	24	GOODorBAD	5
1385	OV0X_00024	970	XXXXXXXXXXXXXXXXXXXXXXXXXX	24	LIKEorDISLIKE	4
1385	OV0X_00024	970	XXXXXXXXXXXXXXXXXXXXXXXXXX	24	METAPHORICAL	比喩を含まない
1385	OV0X_00024	970	XXXXXXXXXXXXXXXXXXXXXXXXXX	24	TEMPORAL	時間を表現しない
1386	OV0X_00024	1230	XXXXXXXXXXXXXXXXXXXXXXXX	14	COMMENT	美しい/曇り空で一瞬差し込む光を丁寧に詠んでいる
1386	OV0X_00024	1230	XXXXXXXXXXXXXXXXXXXXXXXX	14	GOODorBAD	5
1386	OV0X_00024	1230	XXXXXXXXXXXXXXXXXXXXXXXX	14	LIKEorDISLIKE	6
1386	OV0X_00024	1230	XXXXXXXXXXXXXXXXXXXXXXXX	14	METAPHORICAL	比喩を含まない
1386	OV0X_00024	1230	XXXXXXXXXXXXXXXXXXXXXXXX	14	TEMPORAL	時間を表現する
1387	OV0X_00024	1470	XXXXXXXXXXXXXXXXXXXXXXXXX	25	COMMENT	友情、成長／友と過ごせる時間の尊さをかみしめる
1387	OV0X_00024	1470	XXXXXXXXXXXXXXXXXXXXXXXXX	25	GOODorBAD	5
1387	OV0X_00024	1470	XXXXXXXXXXXXXXXXXXXXXXXXX	25	LIKEorDISLIKE	4
1387	OV0X_00024	1470	XXXXXXXXXXXXXXXXXXXXXXXXX	25	METAPHORICAL	比喩を含まない
1387	OV0X_00024	1470	XXXXXXXXXXXXXXXXXXXXXXXXX	25	TEMPORAL	時間を表現する
1387	OV0X_00024	1470	XXXXXXXXXXXXXXXXXXXXXXXXX	37	COMMENT	不安，物足りなさ，不満
1387	OV0X_00024	1470	XXXXXXXXXXXXXXXXXXXXXXXXX	37	GOODorBAD	4
1387	OV0X_00024	1470	XXXXXXXXXXXXXXXXXXXXXXXXX	37	LIKEorDISLIKE	5
1387	OV0X_00024	1470	XXXXXXXXXXXXXXXXXXXXXXXXX	37	METAPHORICAL	比喩を含む
1387	OV0X_00024	1470	XXXXXXXXXXXXXXXXXXXXXXXXX	37	TEMPORAL	時間を表現する
1388	OV0X_00024	1720	XXXXXXXXXXXXXXXXXXXXXXXXXX	02	COMMENT	貧しさ、清貧、帰郷、安らぎ
1388	OV0X_00024	1720	XXXXXXXXXXXXXXXXXXXXXXXXXX	02	GOODorBAD	6
1388	OV0X_00024	1720	XXXXXXXXXXXXXXXXXXXXXXXXXX	02	LIKEorDISLIKE	5
1388	OV0X_00024	1720	XXXXXXXXXXXXXXXXXXXXXXXXXX	02	METAPHORICAL	比喩を含まない
1388	OV0X_00024	1720	XXXXXXXXXXXXXXXXXXXXXXXXXX	02	TEMPORAL	時間を表現しない
1389	OV0X_00024	1980	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	18	COMMENT
1389	OV0X_00024	1980	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	18	GOODorBAD	2
1389	OV0X_00024	1980	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	18	LIKEorDISLIKE	3
1389	OV0X_00024	1980	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	18	METAPHORICAL	比喩を含む
1389	OV0X_00024	1980	XXXXXXXXXXXXXXXXXXXXXXXXXXXX	18	TEMPORAL	時間を表現する
1390	OV0X_00024	2260	XXXXXXXXXXXXXXXXXXXXXXXXXX	17	COMMENT	静けさ/真冬の落ち着きのある景色
1390	OV0X_00024	2260	XXXXXXXXXXXXXXXXXXXXXXXXXX	17	GOODorBAD	6
1390	OV0X_00024	2260	XXXXXXXXXXXXXXXXXXXXXXXXXX	17	LIKEorDISLIKE	6
1390	OV0X_00024	2260	XXXXXXXXXXXXXXXXXXXXXXXXXX	17	METAPHORICAL	比喩を含む
1390	OV0X_00024	2260	XXXXXXXXXXXXXXXXXXXXXXXXXX	17	TEMPORAL	時間を表現する
1391	OV0X_00024	2520	XXXXXXXXXXXXXXXXXXXXXXXXXX	18	COMMENT
1391	OV0X_00024	2520	XXXXXXXXXXXXXXXXXXXXXXXXXX	18	GOODorBAD	3
1391	OV0X_00024	2520	XXXXXXXXXXXXXXXXXXXXXXXXXX	18	LIKEorDISLIKE	3
1391	OV0X_00024	2520	XXXXXXXXXXXXXXXXXXXXXXXXXX	18	METAPHORICAL	比喩を含む
1391	OV0X_00024	2520	XXXXXXXXXXXXXXXXXXXXXXXXXX	18	TEMPORAL	時間を表現する
1392	OV0X_00024	2780	XXXXXXXXXXXXXXXXXXXXXXXXX	18	COMMENT
1392	OV0X_00024	2780	XXXXXXXXXXXXXXXXXXXXXXXXX	18	GOODorBAD	1
1392	OV0X_00024	2780	XXXXXXXXXXXXXXXXXXXXXXXXX	18	LIKEorDISLIKE	1
1392	OV0X_00024	2780	XXXXXXXXXXXXXXXXXXXXXXXXX	18	METAPHORICAL	比喩を含む
1392	OV0X_00024	2780	XXXXXXXXXXXXXXXXXXXXXXXXX	18	TEMPORAL	時間を表現しない
1393	OV0X_00024	3030	XXXXXXXXXXXXXXXXXXXXXXX	09	COMMENT	風景
1393	OV0X_00024	3030	XXXXXXXXXXXXXXXXXXXXXXX	09	GOODorBAD	4
1393	OV0X_00024	3030	XXXXXXXXXXXXXXXXXXXXXXX	09	LIKEorDISLIKE	3
1393	OV0X_00024	3030	XXXXXXXXXXXXXXXXXXXXXXX	09	METAPHORICAL	比喩を含まない
1393	OV0X_00024	3030	XXXXXXXXXXXXXXXXXXXXXXX	09	TEMPORAL	時間を表現しない
1393	OV0X_00024	3030	XXXXXXXXXXXXXXXXXXXXXXX	22	COMMENT
1393	OV0X_00024	3030	XXXXXXXXXXXXXXXXXXXXXXX	22	GOODorBAD	4
1393	OV0X_00024	3030	XXXXXXXXXXXXXXXXXXXXXXX	22	LIKEorDISLIKE	5
1393	OV0X_00024	3030	XXXXXXXXXXXXXXXXXXXXXXX	24	COMMENT
1393	OV0X_00024	3030	XXXXXXXXXXXXXXXXXXXXXXX	24	GOODorBAD	5
1393	OV0X_00024	3030	XXXXXXXXXXXXXXXXXXXXXXX	24	LIKEorDISLIKE	5
1393	OV0X_00024	3030	XXXXXXXXXXXXXXXXXXXXXXX	24	METAPHORICAL	比喩を含まない
1393	OV0X_00024	3030	XXXXXXXXXXXXXXXXXXXXXXX	24	TEMPORAL	時間を表現しない
1394	OV0X_00024	3260	XXXXXXXXXXXXXXXXXXXXXXXX	16	COMMENT	さびしさ
1394	OV0X_00024	3260	XXXXXXXXXXXXXXXXXXXXXXXX	16	GOODorBAD	6
1394	OV0X_00024	3260	XXXXXXXXXXXXXXXXXXXXXXXX	16	LIKEorDISLIKE	6
1394	OV0X_00024	3260	XXXXXXXXXXXXXXXXXXXXXXXX	16	METAPHORICAL	比喩を含む
1394	OV0X_00024	3260	XXXXXXXXXXXXXXXXXXXXXXXX	16	TEMPORAL	時間を表現する
1395	OV0X_00024	3500	XXXXXXXXXXXXXXXXXXXXXXXXXX	32	COMMENT	労働、実り、豊か、農作物、秋
1395	OV0X_00024	3500	XXXXXXXXXXXXXXXXXXXXXXXXXX	32	GOODorBAD	4
1395	OV0X_00024	3500	XXXXXXXXXXXXXXXXXXXXXXXXXX	32	LIKEorDISLIKE	3
1395	OV0X_00024	3500	XXXXXXXXXXXXXXXXXXXXXXXXXX	32	METAPHORICAL	比喩を含まない
1395	OV0X_00024	3500	XXXXXXXXXXXXXXXXXXXXXXXXXX	32	TEMPORAL	時間を表現する
1396	OV0X_00024	3760	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	09	COMMENT	美しさ、非日常
1396	OV0X_00024	3760	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	09	GOODorBAD	5
1396	OV0X_00024	3760	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	09	LIKEorDISLIKE	6
1396	OV0X_00024	3760	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	09	METAPHORICAL	比喩を含む
1396	OV0X_00024	3760	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	09	TEMPORAL	時間を表現しない
1396	OV0X_00024	3760	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	16	COMMENT	匂い
1396	OV0X_00024	3760	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	16	GOODorBAD	4
1396	OV0X_00024	3760	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	16	LIKEorDISLIKE	4
1396	OV0X_00024	3760	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	16	METAPHORICAL	比喩を含む
1396	OV0X_00024	3760	XXXXXXXXXXXXXXXXXXXXXXXXXXXXX	16	TEMPORAL	時間を表現する
1397	OV0X_00024	4050	XXXXXXXXXXXXXXXXXXXXXXXXXX	18	COMMENT
1397	OV0X_00024	4050	XXXXXXXXXXXXXXXXXXXXXXXXXX	18	GOODorBAD	4
1397	OV0X_00024	4050	XXXXXXXXXXXXXXXXXXXXXXXXXX	18	LIKEorDISLIKE	4
1397	OV0X_00024	4050	XXXXXXXXXXXXXXXXXXXXXXXXXX	18	METAPHORICAL	比喩を含まない
1397	OV0X_00024	4050	XXXXXXXXXXXXXXXXXXXXXXXXXX	18	TEMPORAL	時間を表現する
1398	OV0X_00024	4310	XXXXXXXXXXXXXXXXXXXXXX	09	COMMENT	終わった恋
1398	OV0X_00024	4310	XXXXXXXXXXXXXXXXXXXXXX	09	GOODorBAD	3
1398	OV0X_00024	4310	XXXXXXXXXXXXXXXXXXXXXX	09	LIKEorDISLIKE	2
